universe,family,signal,own_horizon,fwd_horizon,method,region,n_periods,mean_ic,std_ic,analytic_p,bh_significant
realistic,volatility,volatility_adjusted_momentum,30D,1H,spearman,design,113,0.018972894234545234,0.23483272480546105,0.39042669316928513,False
realistic,volatility,volatility_adjusted_momentum,30D,4H,spearman,design,113,0.004655378686174048,0.2633724175867624,0.8509560041914753,False
realistic,volatility,volatility_adjusted_momentum,30D,12H,spearman,design,113,-0.008112094395280232,0.23495665331562698,0.7136074160301741,False
realistic,volatility,volatility_adjusted_momentum,30D,1D,spearman,design,113,-0.011982063435527922,0.2363661411684348,0.5899752188365626,False
realistic,volatility,volatility_adjusted_momentum,30D,3D,spearman,design,113,-0.03135588189630766,0.24543597054687183,0.17444358302504537,False
realistic,volatility,volatility_adjusted_momentum,30D,7D,spearman,design,113,-0.027282939258609827,0.201490834888797,0.15004324668146216,False
realistic,volatility,volatility_adjusted_momentum,30D,14D,spearman,design,113,-0.03515872580983954,0.20806642879767312,0.07245242864798603,False
realistic,volatility,volatility_adjusted_momentum,30D,30D,spearman,design,113,-0.02413970245760158,0.2403195215998205,0.28561942715876076,False
realistic,volatility,volatility_adjusted_momentum,30D,30D,pearson,design,113,-0.010478764516776196,0.25029444155852815,0.6562915507175511,False
realistic,volatility,volatility_adjusted_momentum,30D,1H,spearman,validation,83,-0.023205604372376717,0.2288668527242101,0.35562249544388025,False
realistic,volatility,volatility_adjusted_momentum,30D,4H,spearman,validation,83,-0.010713530814989283,0.21576202393591012,0.6510003050384299,False
realistic,volatility,volatility_adjusted_momentum,30D,12H,spearman,validation,83,-0.012440740405229944,0.21911735163505616,0.6049749982668597,False
realistic,volatility,volatility_adjusted_momentum,30D,1D,spearman,validation,83,0.005510764863967146,0.24436721405757084,0.8372198776099887,False
realistic,volatility,volatility_adjusted_momentum,30D,3D,spearman,validation,83,0.00861491077090316,0.23325768107337963,0.736512073317425,False
realistic,volatility,volatility_adjusted_momentum,30D,7D,spearman,validation,83,-0.018929854757375363,0.2346339414899374,0.46233109101831993,False
realistic,volatility,volatility_adjusted_momentum,30D,14D,spearman,validation,83,-0.005921430081227162,0.21785808746548763,0.8044256791868137,False
realistic,volatility,volatility_adjusted_momentum,30D,30D,spearman,validation,83,-0.09879518072289156,0.20633070947612278,1.2872938149083842e-05,True
realistic,volatility,volatility_adjusted_momentum,30D,30D,pearson,validation,83,-0.09047566741248596,0.21419016766660945,0.000118930063467494,True
realistic,volatility,volatility_regime_percentile,1H,1H,spearman,design,113,-0.012190225759525795,0.2420827084670654,0.5924509843899063,False
realistic,volatility,volatility_regime_percentile,1H,1H,pearson,design,113,-0.015637774233390845,0.25240955451538405,0.5101656725705539,False
realistic,volatility,volatility_regime_percentile,1H,4H,spearman,design,113,-0.018834126899416413,0.23606187778214494,0.39636945676144264,False
realistic,volatility,volatility_regime_percentile,1H,12H,spearman,design,113,-0.020806883787612442,0.22353750944502837,0.3224407904110429,False
realistic,volatility,volatility_regime_percentile,1H,1D,spearman,design,113,0.005178414964935675,0.2462376130526615,0.8231046675633013,False
realistic,volatility,volatility_regime_percentile,1H,3D,spearman,design,113,0.0015364442477878778,0.2660614267338334,0.9510512639934622,False
realistic,volatility,volatility_regime_percentile,1H,7D,spearman,design,113,0.005220213976732207,0.2733160408451806,0.839110783253909,False
realistic,volatility,volatility_regime_percentile,1H,14D,spearman,design,113,0.018026371845297595,0.261402664683396,0.4635238795623119,False
realistic,volatility,volatility_regime_percentile,1H,30D,spearman,design,113,0.005747428560269212,0.24931842930947015,0.8064160940975202,False
realistic,volatility,volatility_regime_percentile,1H,1H,spearman,validation,83,-0.03256051924824437,0.26096918664427143,0.2556688896742154,False
realistic,volatility,volatility_regime_percentile,1H,1H,pearson,validation,83,-0.028378061733425292,0.26147379018985606,0.3227775438284358,False
realistic,volatility,volatility_regime_percentile,1H,4H,spearman,validation,83,0.02216442547413912,0.2660727887433926,0.44790139160371745,False
realistic,volatility,volatility_regime_percentile,1H,12H,spearman,validation,83,0.033772615699511156,0.2376640484241567,0.19545346723438473,False
realistic,volatility,volatility_regime_percentile,1H,1D,spearman,validation,83,0.03360314246469115,0.2131193765327777,0.1508691717772965,False
realistic,volatility,volatility_regime_percentile,1H,3D,spearman,validation,83,0.012685931837444075,0.22404052984176462,0.6059497248919931,False
realistic,volatility,volatility_regime_percentile,1H,7D,spearman,validation,83,0.01594492353693327,0.22663849346156284,0.5215516587133324,False
realistic,volatility,volatility_regime_percentile,1H,14D,spearman,validation,83,0.016534368955135638,0.22907201955462364,0.5108021809429227,False
realistic,volatility,volatility_regime_percentile,1H,30D,spearman,validation,83,0.023315753883563568,0.26608494264181026,0.4246941997249637,False
realistic,volatility,volatility_regime_percentile,4H,1H,spearman,design,113,0.0287038000219513,0.25867546781951045,0.23817165280239005,False
realistic,volatility,volatility_regime_percentile,4H,4H,spearman,design,113,-0.005646848944761286,0.24078813770593885,0.8031340478073998,False
realistic,volatility,volatility_regime_percentile,4H,4H,pearson,design,113,-0.012910025712293199,0.23601700113760476,0.5609275852660992,False
realistic,volatility,volatility_regime_percentile,4H,12H,spearman,design,113,-0.007676139877964218,0.2539969241006051,0.748015053945603,False
realistic,volatility,volatility_regime_percentile,4H,1D,spearman,design,113,0.010674138139364665,0.24015429545105296,0.6365855709776835,False
realistic,volatility,volatility_regime_percentile,4H,3D,spearman,design,113,0.014781992170595264,0.2726756758865076,0.5644328943701675,False
realistic,volatility,volatility_regime_percentile,4H,7D,spearman,design,113,-0.0025440135455673646,0.2512882338733809,0.9142984092881422,False
realistic,volatility,volatility_regime_percentile,4H,14D,spearman,design,113,-0.006403242654631471,0.2555070138639122,0.7899301567819406,False
realistic,volatility,volatility_regime_percentile,4H,30D,spearman,design,113,-0.008001785609985608,0.2305120214181815,0.7121238060609556,False
realistic,volatility,volatility_regime_percentile,4H,1H,spearman,validation,83,-0.006062993495803466,0.2597610723890093,0.8316050514028464,False
realistic,volatility,volatility_regime_percentile,4H,4H,spearman,validation,83,-0.028901790255106162,0.23813919098379896,0.26886123186940336,False
realistic,volatility,volatility_regime_percentile,4H,4H,pearson,validation,83,-0.012106149905199882,0.24103231765798852,0.6472521081629165,False
realistic,volatility,volatility_regime_percentile,4H,12H,spearman,validation,83,0.012038118619444461,0.24076218464597013,0.6487337193434909,False
realistic,volatility,volatility_regime_percentile,4H,1D,spearman,validation,83,0.03191866981227102,0.2382798394410095,0.22231931172747443,False
realistic,volatility,volatility_regime_percentile,4H,3D,spearman,validation,83,0.013083184783041608,0.21744030572617568,0.5835775992715331,False
realistic,volatility,volatility_regime_percentile,4H,7D,spearman,validation,83,0.03219187567282896,0.18627270492725562,0.11537739398404528,False
realistic,volatility,volatility_regime_percentile,4H,14D,spearman,validation,83,0.04851183487026759,0.2173511467127353,0.04201118562022071,False
realistic,volatility,volatility_regime_percentile,4H,30D,spearman,validation,83,0.016763891531282788,0.22224262085377597,0.4919533270138282,False
realistic,volatility,volatility_regime_percentile,12H,1H,spearman,design,113,0.017077803549554307,0.26216820619128595,0.4886519795452918,False
realistic,volatility,volatility_regime_percentile,12H,4H,spearman,design,113,0.012712443248237608,0.2515715227045984,0.5911544458538585,False
realistic,volatility,volatility_regime_percentile,12H,12H,spearman,design,113,0.021788883680301588,0.26581511641409666,0.38356100572863105,False
realistic,volatility,volatility_regime_percentile,12H,12H,pearson,design,113,0.01842022887598966,0.2620221852085309,0.4548812491010513,False
realistic,volatility,volatility_regime_percentile,12H,1D,spearman,design,113,0.00807062013478187,0.2503438135476006,0.7318270360890803,False
realistic,volatility,volatility_regime_percentile,12H,3D,spearman,design,113,0.010599745453205323,0.24587505655741615,0.6467594165102504,False
realistic,volatility,volatility_regime_percentile,12H,7D,spearman,design,113,-0.00932350096690557,0.23361216930810136,0.671382838090061,False
realistic,volatility,volatility_regime_percentile,12H,14D,spearman,design,113,0.0049010246966416735,0.2378565229990807,0.8266237541871351,False
realistic,volatility,volatility_regime_percentile,12H,30D,spearman,design,113,-0.0010229063040890821,0.22284378374168892,0.9610827357384,False
realistic,volatility,volatility_regime_percentile,12H,1H,spearman,validation,83,0.023783993476130937,0.26020420163308977,0.40499128045018074,False
realistic,volatility,volatility_regime_percentile,12H,4H,spearman,validation,83,0.009063609977862075,0.23472977169848228,0.7250026912733833,False
realistic,volatility,volatility_regime_percentile,12H,12H,spearman,validation,83,0.028274682786362172,0.23780689756728587,0.27871557667181723,False
realistic,volatility,volatility_regime_percentile,12H,12H,pearson,validation,83,0.026261010487242695,0.23662192841788288,0.31196703339403775,False
realistic,volatility,volatility_regime_percentile,12H,1D,spearman,validation,83,0.037998991128895834,0.2412688604539921,0.15132670356122488,False
realistic,volatility,volatility_regime_percentile,12H,3D,spearman,validation,83,0.009906158842959005,0.22710994725135178,0.6910857964201986,False
realistic,volatility,volatility_regime_percentile,12H,7D,spearman,validation,83,0.02323618810858828,0.24325106706859181,0.3841581652361633,False
realistic,volatility,volatility_regime_percentile,12H,14D,spearman,validation,83,0.01410198226974635,0.22963216584948823,0.5758324873507363,False
realistic,volatility,volatility_regime_percentile,12H,30D,spearman,validation,83,0.013519198973934346,0.24765767988197757,0.6189615684413594,False
realistic,volatility,volatility_regime_percentile,1D,1H,spearman,design,113,-0.016695064777604803,0.2734614493477637,0.5163513944764686,False
realistic,volatility,volatility_regime_percentile,1D,4H,spearman,design,113,-0.012933364616667761,0.24434661932231275,0.5736678682442052,False
realistic,volatility,volatility_regime_percentile,1D,12H,spearman,design,113,-0.00578717187749564,0.22669691522911006,0.786107358507073,False
realistic,volatility,volatility_regime_percentile,1D,1D,spearman,design,113,-0.012532828722009493,0.26010780981117726,0.6085148727078946,False
realistic,volatility,volatility_regime_percentile,1D,1D,pearson,design,113,-0.027425925894266307,0.2441777912726447,0.23248868793245803,False
realistic,volatility,volatility_regime_percentile,1D,3D,spearman,design,113,0.007285106716305302,0.24068336156096545,0.7476361933238542,False
realistic,volatility,volatility_regime_percentile,1D,7D,spearman,design,113,-0.025748746402562816,0.22888922944376805,0.23176235795900613,False
realistic,volatility,volatility_regime_percentile,1D,14D,spearman,design,113,-0.011320766916013096,0.22641173671645043,0.595061433132315,False
realistic,volatility,volatility_regime_percentile,1D,30D,spearman,design,113,-0.0031006735405009196,0.22515577655151509,0.883613318737436,False
realistic,volatility,volatility_regime_percentile,1D,1H,spearman,validation,83,0.020844894985770284,0.23236702528918532,0.4137755424625056,False
realistic,volatility,volatility_regime_percentile,1D,4H,spearman,validation,83,0.008414657847703453,0.25251670342549787,0.7614413711573298,False
realistic,volatility,volatility_regime_percentile,1D,12H,spearman,validation,83,0.019382581092027965,0.23345868218457766,0.4494207805058428,False
realistic,volatility,volatility_regime_percentile,1D,1D,spearman,validation,83,0.04039733038314678,0.27072900202200667,0.17401029051830308,False
realistic,volatility,volatility_regime_percentile,1D,1D,pearson,validation,83,0.034920297994854764,0.2657858895576502,0.23131631340632663,False
realistic,volatility,volatility_regime_percentile,1D,3D,spearman,validation,83,-0.0013735384273555705,0.2658966667518939,0.9624641080725489,False
realistic,volatility,volatility_regime_percentile,1D,7D,spearman,validation,83,-0.004711251390564574,0.2547759645940561,0.8662152839083876,False
realistic,volatility,volatility_regime_percentile,1D,14D,spearman,validation,83,-0.010353465314608463,0.24183272209704243,0.6965065924352765,False
realistic,volatility,volatility_regime_percentile,1D,30D,spearman,validation,83,0.011771627608027684,0.27399270679814636,0.6954911104900634,False
realistic,volatility,volatility_regime_percentile,3D,1H,spearman,design,113,-0.0056425990798589665,0.2451307939874136,0.8066945856702699,False
realistic,volatility,volatility_regime_percentile,3D,4H,spearman,design,113,0.0017600968748374413,0.2607890158830737,0.9428055195899258,False
realistic,volatility,volatility_regime_percentile,3D,12H,spearman,design,113,0.014034944301675461,0.2380025156488888,0.5307530821531803,False
realistic,volatility,volatility_regime_percentile,3D,1D,spearman,design,113,0.0003681076889844069,0.2501491633663398,0.9875193442020301,False
realistic,volatility,volatility_regime_percentile,3D,3D,spearman,design,113,0.00950795996635258,0.2644221033259665,0.7022881340337912,False
realistic,volatility,volatility_regime_percentile,3D,3D,pearson,design,113,0.001528753941293702,0.2701744292803668,0.9520365056478268,False
